"id","title","overview","backdrop_path","popularity","poster_path","runtime","release_date","vote_average","vote_count","createdAt","updatedAt"
887,"The Best Years of Our Lives","It's the hope that sustains the spirit of every GI: the dream of the day when he will finally return home. For three WWII veterans, the day has arrived. But for each man, the dream is about to become a nightmare.","/nCl5KzxUs4rVVlAdixDf4r5AbbZ.jpg",15.113,"/gd5EoAU4MM57sW3vlWxJ0NMM8cV.jpg","171","1946-12-25",7.832,543,"2023-06-21 14:54:42.265-04","2023-06-21 14:54:42.265-04"
433310,"When We First Met","Noah spends the perfect first night with the girl of his dreams Avery but gets relegated to the friend zone. He spends the next three years wondering what went wrong - until he gets the unexpected chance to travel back in time and alter that night, and his fate, over and over again.","/cuQFfMrTLFZkMFFt6InMhUikRna.jpg",15.105,"/u5VJ1XmPRUWNz9l0mP2rHmkUuvQ.jpg","97","2018-02-09",6.59,2160,"2023-06-21 14:59:59.683-04","2023-06-21 14:59:59.683-04"
48171,"The Rite","Seminary student Michael Kovak reluctantly attends exorcism school at the Vatican. While he’s in Rome, Michael meets an unorthodox priest who introduces him to the darker side of his faith, uncovering the devil’s reach even to one of the holiest places on Earth.","/qJxSCLGqkSdlvDBIbPqCnCnvV70.jpg",15.103,"/gRTxM95huMwIDfZBJWjuifMTfpx.jpg","114","2011-01-28",6.101,1896,"2023-06-21 14:48:27.281-04","2023-06-21 14:48:27.281-04"
606625,"Follow Me","A social media personality travels with his friends to Moscow to capture new content for his successful VLOG. Always pushing the limits and catering to a growing audience, they enter a cold world of mystery, excess, and danger. When the lines between real life and social media are blurred, the group must fight to escape, and survive.","/uz22R8kBpIaUC8pkOKZm7jZfLGN.jpg",15.1,"/glwOyoD0Pzxzyb3l7nELEgjSjQ8.jpg","88","2020-07-16",6.43,409,"2023-06-21 15:13:21.889-04","2023-06-21 15:13:21.889-04"
13635,"Mesrine: Killer Instinct","Jacques Mesrine, a loyal son and dedicated soldier, is back home and living with his parents after serving in the Algerian War. Soon he is seduced by the neon glamour of sixties Paris and the easy money it presents. Mentored by Guido, Mesrine turns his back on middle class law-abiding and soon moves swiftly up the criminal ladder.","/nnSjkUOJGfKTy4bnVPsbl4pyL0x.jpg",15.099,"/zCyuiyIhbhgEOZde81qTgXbO0pw.jpg","113","2008-10-22",7.368,829,"2023-06-21 15:03:06.199-04","2023-06-21 15:03:06.199-04"
9890,"The Stepford Wives","What does it take to become a Stepford wife, a woman perfect beyond belief? Ask the Stepford husbands, who've created this high-tech, terrifying little town.","/rjUeBEhX3xZ5gN5RNcCwUDGHCqx.jpg",15.088,"/ygr0Wlmm1KmE16TUefNitIscVBG.jpg","93","2004-06-10",5.7,1171,"2023-06-21 15:05:21.517-04","2023-06-21 15:05:21.517-04"
11778,"The Deer Hunter","A group of working-class friends decide to enlist in the Army during the Vietnam War and finds it to be hellish chaos -- not the noble venture they imagined. Before they left, Steven married his pregnant girlfriend -- and Michael and Nick were in love with the same woman. But all three are different men upon their return.","/a5zBQfXmLk3qqRYF7AioWpiAxk2.jpg",15.086,"/bbGtogDZOg09bm42KIpCXUXICkh.jpg","183","1978-03-09",8.006,3292,"2023-06-21 15:00:00.672-04","2023-06-21 15:00:00.672-04"
9042,"The Cave","After a group of biologists discovers a huge network of unexplored caves in Romania and, believing it to be an undisturbed eco-system that has produced a new species, they hire the best American team of underwater cave explorers in the world. While exploring deeper into the underwater caves, a rockslide blocks their exit, and they soon discover a larger carnivorous creature has added them to its food chain.","/2cnP0Ry4MY1X3cf09LnfHuuEaoL.jpg",15.08,"/gMfJo22XulGLA8h8yAjiLhdQusv.jpg","97","2005-08-26",5.347,809,"2023-06-21 15:10:51.945-04","2023-06-21 15:10:51.945-04"
13027,"Eagle Eye","Jerry Shaw and Rachel Holloman are two strangers whose lives are suddenly thrown into turmoil by a mysterious woman they have never met. Threatening their lives and family, the unseen caller uses everyday technology to control their actions and push them into increasing danger. As events escalate, Jerry and Rachel become the country's most-wanted fugitives and must figure out what is happening to them.","/xQc51OBY9UNF2fQKyAOXZE7az2w.jpg",15.069,"/9KCOv0hL37IN3tWG3j86eZg3xDH.jpg","118","2008-09-25",6.432,2567,"2023-06-21 14:48:20.313-04","2023-06-21 14:48:20.313-04"
76122,"Marvel One-Shot: The Consultant","Agent Coulson informs Agent Sitwell that the World Security Council wishes Emil Blonsky to be released from prison to join the Avengers Initiative. As Nick Fury doesn't want to release Blonsky, the two agents decide to send a patsy to sabotage the meeting...","/r1Q3jyOpfbF3VDU52w8RzkTPbfe.jpg",15.06,"/xqNLXUUvBnfVk6m3QFGGU0Grgs7.jpg","4","2011-09-13",6.368,462,"2023-06-21 14:45:53.874-04","2023-06-21 14:45:53.874-04"
12211,"Highlander: Endgame","Immortals Connor and Duncan Macleod join forces against a man from Connor's distant past in the highlands of Scotland, Kell, an immensely powerful immortal who leads an army of equally powerful and deadly immortal swordsmen and assassins. No immortal alive has been able to defeat Kell yet, and neither Connor nor Duncan are skilled enough themselves to take him on and live. The two of them eventually come to one inevitable conclusion; one of them must die so that the combined power of both the Highlanders can bring down Kell for good. There can be only one... the question is, who will it be?","/mmND1cbAilqScI0l5DhoEEQ0h17.jpg",15.058,"/pFgdn4kwtgLjd73lXFtif7G2GWs.jpg","87","2000-09-01",4.8,349,"2023-06-21 15:10:32.06-04","2023-06-21 15:10:32.06-04"
1408,"Cutthroat Island","Morgan Adams and her slave, William Shaw, are on a quest to recover the three portions of a treasure map. Unfortunately, the final portion is held by her murderous uncle, Dawg. Her crew is skeptical of her leadership abilities, so she must complete her quest before they mutiny against her. This is made yet more difficult by the efforts of the British crown to end her pirate raids.","/yhLeQvc841cBcXHgqDZmJpflDxG.jpg",15.057,"/hYdeBZ4BFXivdouxLfQGWNE6zRx.jpg","124","1995-12-22",5.782,468,"2023-06-21 14:43:20.567-04","2023-06-21 14:43:20.567-04"
23082,"The Invention of Lying","Set in a world where the concept of lying doesn't exist, a loser changes his lot when he invents lying and uses it to get ahead.","/j6Y7peYnsk0uOxnpHjcF62QLKAk.jpg",15.052,"/clP8tDZeM9jgnqmu4VBClBDpLtS.jpg","100","2009-09-13",6.182,1852,"2023-06-21 14:55:04.413-04","2023-06-21 14:55:04.413-04"
29426,"Survival of the Dead","On an island off the coast of North America, local residents simultaneously fight a zombie epidemic while hoping for a cure to return their un-dead relatives back to their human state.","/my7iRgEZyvw7GO09vUJ06fe5oO3.jpg",15.049,"/abJiDooakUefaStfGBShm0I3ENc.jpg","90","2010-05-06",4.889,404,"2023-06-21 15:02:51.183-04","2023-06-21 15:02:51.183-04"
623195,"Falling Inn Love","When a San Francisco exec wins a New Zealand inn, she ditches city life to remodel and flip the rustic property with help from a handsome contractor.","/lVJdFZc8hBJRVnOIay60tl04Qjv.jpg",15.048,"/4bzu5k5vwLKgwap6pHXlCY8nlh3.jpg","98","2019-08-29",6.534,1079,"2023-06-21 14:44:18.445-04","2023-06-21 14:44:18.445-04"
11123,"Earthquake","Various interconnected people struggle to survive when an earthquake of unimaginable magnitude hits Los Angeles, California.","/jA0KwNRRQWbQzxo4JQq4YkpoePp.jpg",15.048,"/6hJorsInxNpj1dIekh6dK6Kh9S6.jpg","123","1974-11-15",6.149,279,"2023-06-21 14:46:23.927-04","2023-06-21 14:46:23.927-04"
437109,"The Villainess","A young girl is raised as a killer in the Yanbian province of China. She hides her identity and travels to South Korea where she hopes to lead a quiet life but becomes involved with two mysterious men.","/b3swKWV1wpW6ECUNylJpOpLHClo.jpg",15.046,"/5igv2DsGx1JbmwJnq2uKucJpLOS.jpg","129","2017-06-08",6.843,578,"2023-06-21 15:08:49.206-04","2023-06-21 15:08:49.206-04"
593395,"Diabolik","1960s, the city of Clerville. The forthcoming visit of heiress Eva Kant, who'll be bringing a famous pink diamond with her, catches the attention of Diabolik, the infallible and elusive thief whose real identity is unknown: while trying to steal the jewel, he finds himself bewitched by Eva's charm, a feeling she may be reciprocating. But the police, led by Inspector Ginko, is rapidly closing in on him...","/6H1D7eAHNae6omWLGJBcUtoEkXo.jpg",15.038,"/9bOwV2V9r6LikmKHMDgmu9jcE92.jpg","133","2021-12-16",6.111,519,"2023-06-21 14:43:33.202-04","2023-06-21 14:43:33.202-04"
343,"Harold and Maude","The young Harold lives in his own world of suicide-attempts and funeral visits to avoid the misery of his current family and home environment. Harold meets an 80-year-old woman named Maude who also lives in her own world yet one in which she is having the time of her life. When the two opposites meet they realize that their differences don’t matter and they become best friends and love each other.","/fJid19GoQFdbE4bRs0vk5RWYrfx.jpg",15.036,"/t7qEuGwDjcYu8ajaKZ68DeDnOxw.jpg","91","1971-12-20",7.638,934,"2023-06-21 15:09:58.518-04","2023-06-21 15:09:58.518-04"
9441,"Stepmom","Jackie is a divorced mother of two. Isabel is the career minded girlfriend of Jackie’s ex-husband Luke, forced into the role of unwelcome stepmother to their children. But when Jackie discovers she is ill, both women realise they must put aside their differences to find a common ground and celebrate life to the fullest, while they have the chance.","/nv9m0B29HrQNfebAD6IQ71Rcu6K.jpg",15.021,"/1bBiApUkRfzislORsl07d6XXYsT.jpg","125","1998-12-25",7.157,1281,"2023-06-21 15:06:21.021-04","2023-06-21 15:06:21.021-04"
10908,"Inferno","Eddie Lomax (Jean-Claude Van Damme) is a drifter who has been in a suicidal funk since the death of his close friend Johnny (Danny Trejo). Riding his motorcycle into a small desert town where Johnny once lived, Lomax is confronted by a gang of toughs, who beat him and steal his bike. However, Lomax is not a man to take an injustice lying down, and soon he begins exacting a violent revenge on the men who stole his motorcycle, with local handyman Jubal Early (Pat Morita) lending a hand and several area ladies offering aid and comfort.","/vRx6kzCItpqwnYCcj2z8qf70gv3.jpg",15.015,"/dFlI0Vb4JOsRXG1JSS2Ufs6Sp8k.jpg","95","1999-09-25",6.102,245,"2023-06-21 14:57:17.464-04","2023-06-21 14:57:17.464-04"
227783,"The Nut Job","Surly, a curmudgeon, independent squirrel is banished from his park and forced to survive in the city. Lucky for him, he stumbles on the one thing that may be able to save his life, and the rest of park community, as they gear up for winter - Maury's Nut Store.","/i8m04vN53U9V5IKlGcNDoFCxavc.jpg",15.011,"/4iHnGlmOjAj2k5zUftYDIzSITCf.jpg","85","2014-01-17",5.8,860,"2023-06-21 14:54:22.918-04","2023-06-21 14:54:22.918-04"
646207,"The Ice Road","After a remote diamond mine collapses in far northern Canada, an ice road driver must lead an impossible rescue mission over a frozen ocean to save the trapped miners.","/y9rrNKSLkS7imiR46hQWRnO0n2m.jpg",15.01,"/pj6UQPrtmC0snzPeU1HUhGWTgz6.jpg","108","2021-06-24",6.94,1460,"2023-06-21 14:52:32.797-04","2023-06-21 14:52:32.797-04"
13092,"How to Lose Friends & Alienate People","Sidney Young is a down-on-his-luck journalist. Thanks to a stint involving a pig and a glitzy awards ceremony, Sidney turns his fortunes around, attracting the attention of Clayton Harding, editor of New York-based glossy magazine 'Sharps', and landing the holy grail of journalism jobs. The Brit jets off to the Big Apple and moves from one blunder to the next.","/1ZEWIbOqHfxjB2YAfL3QO8Rp3M6.jpg",15.01,"/8Xd1mO861aK2OirTbxZrODNhihW.jpg","110","2008-10-02",5.981,666,"2023-06-21 15:00:09.08-04","2023-06-21 15:00:09.08-04"
10122,"Flight of the Navigator","12-year-old David is accidentally knocked out in the forest near his home, but when he awakens eight years have passed. His family is overjoyed to have him back, but is just as perplexed as he is that he hasn't aged. When a NASA scientist discovers a UFO nearby, David gets the chance to unravel the mystery and recover the life he lost.","/tg5Y6tS6gA4cLsYWMEgD8TMlEuE.jpg",15.002,"/tdRgQWMximj0tL6OWu9kRTtePmI.jpg","90","1986-07-30",6.905,715,"2023-06-21 15:13:02.029-04","2023-06-21 15:13:02.029-04"
37933,"Tales from Earthsea","Something bizarre has come over the land. The kingdom is deteriorating. People are beginning to act strange... What's even more strange is that people are beginning to see dragons, which shouldn't enter the world of humans. Due to all these bizarre events, Ged, a wandering wizard, is investigating the cause. During his journey, he meets Prince Arren, a young distraught teenage boy. While Arren may look like a shy young teen, he has a severe dark side, which grants him strength, hatred, ruthlessness and has no mercy, especially when it comes to protecting Teru. For the witch Kumo this is a perfect opportunity. She can use the boy's ""fears"" against the very one who would help him, Ged.","/zeXaf7KiKjUozckNSD4VwPJLV3S.jpg",14.985,"/y0VnJt4eRPMjA1hpJ8f1EFoVaSf.jpg","115","2006-07-29",6.556,1164,"2023-06-21 15:05:07.636-04","2023-06-21 15:05:07.636-04"
435577,"The 12th Man","After a failed anti-Nazi sabotage mission leaves his eleven comrades dead, a Norwegian resistance fighter finds himself fleeing the Gestapo through the snowbound reaches of Scandinavia.","/u8IIXvpP12Njywuays2yP5v5mwP.jpg",14.977,"/dxZ8iGf5jQoLcNqBJL6uzNTivp.jpg","136","2017-12-25",7.273,455,"2023-06-21 15:11:56.737-04","2023-06-21 15:11:56.737-04"
9474,"My Name Is Nobody","Jack Beauregard, an ageing gunman of the Old West, only wants to retire in peace and move to Europe. But a young gunfighter, known as ""Nobody"", who idolizes Beauregard, wants him to go out in a blaze of glory. So he arranges for Jack to face the 150-man gang known as The Wild Bunch and earn his place in history.","/7d1yr20hQI3opmk9410o3111WNl.jpg",14.972,"/tJQEVI1p00Jh9TUgNEI623iu7ST.jpg","117","1973-12-13",7.269,817,"2023-06-21 14:44:55.647-04","2023-06-21 14:44:55.647-04"
13809,"RocknRolla","When a Russian mobster sets up a real estate scam that generates millions of pounds, various members of London's criminal underworld pursue their share of the fortune. Various shady characters, including Mr One-Two, Stella the accountant, and Johnny Quid, a druggie rock-star, try to claim their slice.","/oxXAYmbVGGMo7GDUGP87j5bVlfo.jpg",14.965,"/i7eyngqjdvKB7NvrWtCjjTNNq8N.jpg","114","2008-09-04",6.954,2633,"2023-06-21 14:58:42.988-04","2023-06-21 14:58:42.988-04"
839678,"Unhuman","After their school bus crashes, a group of high school students is thrown into a terrifying fight for survival as they try to take down a group of unhuman savages… before they kill each other first.","/vhUL3rakBWeejXltBlCW8lVCn8J.jpg",14.959,"/a0YCxxFhZSczKrw3FHDV0nTyHb5.jpg","87","2022-06-03",5.474,96,"2023-06-21 14:51:52.966-04","2023-06-21 14:51:52.966-04"
44040,"Devil","A group of people are trapped in an elevator high above Philadelphia, and one of them is the devil.","/3o7hyb55ZzDAMbZ1w3dWK2ZGaLM.jpg",14.956,"/aivXPSi53H95BoUa5njEYso389s.jpg","80","2010-09-16",6.054,2590,"2023-06-21 14:47:16.163-04","2023-06-21 14:47:16.163-04"
376570,"Hush","A deaf woman is stalked by a psychotic killer in her secluded home.","/ggwu46wFinZy0ovyganeVqjLPLx.jpg",14.955,"/zHzBTd502IZf60x8n2g0TB01vPF.jpg","82","2016-03-12",6.735,4243,"2023-06-21 15:13:24.462-04","2023-06-21 15:13:24.462-04"
433502,"The Aftermath","In the aftermath of World War II, a British colonel and his wife are assigned to live in Hamburg during the post-war reconstruction, but tensions arise with the German widower who lives with them.","/mCLTzifTCd7579W8qyf40baaOs6.jpg",14.95,"/slGZ8miznmAZAaDHEz6BKo7f1N5.jpg","108","2019-03-01",6.48,581,"2023-06-21 14:51:50.817-04","2023-06-21 14:51:50.817-04"
698779,"Room Salon College Girls 3","Hee-jung, a college student, uses up a lot of money on Bitcoin and so she can't pay back her friend, Joo-yeong. Worried, she came to work at a room salon and pays off the money she borrowed. Seeing how Hee-jung is, Joo-yeong tells her she wants to work at the room salon, too. Eventually, they both became aces! Until the vacation ends, they are slowly getting money, their hot services are attracting more and more customers...","/8Qok8peiW6TTU6VFAmdBiuaAuBW.jpg",14.942,"/efzmOJME5zbmXsgLCjCINm1e7X2.jpg","70","2020-04-17",5,6,"2023-06-21 14:42:07.534-04","2023-06-21 14:42:07.534-04"
77883,"The Possession","A young girl buys an antique box at a yard sale, unaware that inside the collectible lives a malicious ancient spirit. The girl's father teams with his ex-wife to find a way to end the curse upon their child.","/qOug6rmixS2ruc7WahjC33MdBfR.jpg",14.935,"/loZYdcmgvnonHtH0XH0RI7rm8iA.jpg","92","2012-08-30",6.025,1451,"2023-06-21 15:03:35.649-04","2023-06-21 15:03:35.649-04"
9882,"The Siege","The secret US abduction of a suspected terrorist from his Middle East homeland leads to a wave of terrorist attacks in New York.  An FBI senior agent and his team attempt to locate and decommission the enemy cells, but must also deal with an Army General gone rogue and a female CIA agent of uncertain loyalties.","/c2B8gl2ZLbelWxS0ZODPKGJxdWX.jpg",14.928,"/6aSo9FepBA6zNEHgA3bgqt3UaOk.jpg","116","1998-11-06",6.285,1161,"2023-06-21 14:54:32.701-04","2023-06-21 14:54:32.701-04"
482122,"Angel Is Dead","Do-kyeong (Sin Won-ho) who is fresh out of the military meets mysterious Ga-in (Kim Hwa-yeon) on a boat to a deserted island. He is attracted by her fragility and thinks she might disappear soon. That evening, the two of them meet again at a bar called Yubari and spend the night together. Ga-in has a growing passion inside of her and Do-kyeong struggles to free himself from her obsession.","/tI9EuyKBIPnguPNN3ta1lM2HvUb.jpg",14.923,"/tkAQTRvKr1XQIBouoDjqZAdidCx.jpg","87","2017-01-25",5,2,"2023-06-21 14:45:43.071-04","2023-06-21 14:45:43.071-04"
173,"20,000 Leagues Under the Sea","A ship sent to investigate a wave of mysterious sinkings encounters the advanced submarine, the Nautilus, commanded by Captain Nemo.","/pIBZpX9H6U6Nk6gbyWTD4rFKEqq.jpg",14.923,"/heAEH85fdxEgV98LizHbQCL95iZ.jpg","127","1954-12-23",7.081,748,"2023-06-21 14:44:34.153-04","2023-06-21 14:44:34.153-04"
244761,"The Captive","Eight years after the disappearance of Cassandra, some disturbing incidents seem to indicate that she's still alive. Police, parents and Cassandra herself, will try to unravel the mystery of her disappearance.","/fD4Q03vX0xqumc6iuDt6SujrlxI.jpg",14.917,"/wLoFxTZFEfAzFLk2qSoPbcz58Jb.jpg","112","2014-08-09",5.839,1002,"2023-06-21 15:13:41.68-04","2023-06-21 15:13:41.68-04"
